V1;V2
-40,54804488;-17,90630802
-40,54855284;-17,90648496
-40,54911012;-17,906616
-40,54956912;-17,906724
-40,55022288;-17,90692299
-40,55090004;-17,90705097
-40,55148108;-17,90727399
-40,55194296;-17,90752104
-40,55242788;-17,90772201
-40,55298588;-17,90796699
-40,55342292;-17,908146
-40,553883;-17,90827704
-40,55429592;-17,90850204
-40,55478084;-17,90867997
-40,555314;-17,90888004
-40,55582484;-17,90919603
-40,556385;-17,90957997
-40,55684688;-17,90982702
-40,55786496;-17,91022797
-40,558374;-17,910405
-40,55885892;-17,91062901
-40,55929704;-17,91085302
-40,55980716;-17,91109899
-40,56048792;-17,91150498
-40,56090084;-17,91170703
-40,56140988;-17,911953
-40,56189696;-17,912223
-40,56231096;-17,91251703
-40,56272388;-17,91274203
-40,56313716;-17,912943
-40,56386508;-17,91325602
-40,56432516;-17,91343404
-40,56490692;-17,91363303
-40,56541416;-17,91369504
-40,56587208;-17,913735
-40,56638184;-17,91393498
-40,56717996;-17,914131
-40,56778512;-17,914284
-40,56836616;-17,91446004
-40,56877908;-17,914662
-40,56938388;-17,91486099
-40,57008588;-17,915058
-40,57064208;-17,91514197
-40,57129296;-17,915202
-40,57175196;-17,91521901
-40,57230708;-17,91528003
-40,57298208;-17,91529299
-40,573683;-17,91546804
-40,57423884;-17,91557496
-40,57469784;-17,91563796
-40,57522884;-17,91567603
-40,57612308;-17,91582498
-40,57699284;-17,91599697
-40,57868016;-17,91597204
-40,579308;-17,91605601
-40,57986312;-17,91613998
-40,58036892;-17,916156
-40,58087616;-17,91619398
-40,58140788;-17,91627903
-40,582422;-17,91644904
-40,58297712;-17,91648702
-40,58343612;-17,91655002
-40,58399088;-17,91661104
-40,58438112;-17,91685899
-40,58472384;-17,9172
-40,58508996;-17,91749502
-40,58524188;-17,91797697
-40,58529696;-17,91841401
-40,58545104;-17,91898902
-40,58560188;-17,91942498
-40,58561196;-17,92004796
-40,58554716;-17,92053297
-40,58560404;-17,92108602
-40,58556516;-17,92163997
-40,58543016;-17,92226502
-40,58546292;-17,92284102
-40,58554284;-17,92327797
-40,58550504;-17,92394802
-40,58556192;-17,92452402
-40,58569008;-17,92500696
-40,58586684;-17,92548801
-40,58599392;-17,925948
-40,586076;-17,92649997
-40,58603496;-17,92696203
-40,58601804;-17,927424
-40,58603496;-17,928531
-40,58601912;-17,92903896
-40,58600184;-17,92947798
-40,58603316;-17,92991502
-40,58594496;-17,93042397
-40,58580888;-17,93097999
-40,58560008;-17,93146698
-40,585365;-17,93186298
-40,58506188;-17,93249001
-40,58490096;-17,93302299
-40,58461908;-17,93348901
-40,58428896;-17,93390904
-40,58408016;-17,93441898
-40,58406288;-17,93488104
-40,58409384;-17,93534202
-40,58422308;-17,93582397
-40,58449416;-17,93621304
-40,58500896;-17,93678202
-40,585788;-17,93725497
-40,58629596;-17,93738601
-40,58692488;-17,93753802
-40,58743212;-17,93757699
-40,58813088;-17,93759004
-40,58935992;-17,93757204
-40,58986212;-17,93733399
-40,59033696;-17,93691198
-40,59081396;-17,93660499
-40,59129384;-17,93643696
-40,591773;-17,93624598
-40,59267984;-17,93572497
-40,59316008;-17,93555604
-40,59361584;-17,935434
-40,59419184;-17,93528802
-40,59469584;-17,93516499
-40,59519984;-17,93501901
-40,59589716;-17,934894
-40,59673884;-17,93478897
-40,59719604;-17,93473596
-40,597749;-17,93468196
-40,59861516;-17,93459997
-40,599072;-17,934525
-40,59962496;-17,93442402
-40,60123884;-17,93440098
-40,60172304;-17,93450898
-40,60227888;-17,93463903
-40,60273896;-17,93477097
-40,60322388;-17,93494899
-40,60382904;-17,93512404
-40,60438704;-17,93530098
-40,60491984;-17,93547702
-40,60550016;-17,93558403
-40,60600704;-17,93564604
-40,60656396;-17,93582298
-40,60714608;-17,93602197
-40,60775088;-17,93622096
-40,60821096;-17,93632896
-40,60866996;-17,936415
-40,60927512;-17,93656701
-40,60997712;-17,93674197
-40,61060712;-17,93693997
-40,61111616;-17,937117
-40,61155212;-17,93727198
-40,61218284;-17,93758599
-40,61288916;-17,93796804
-40,61349504;-17,93823597
-40,61402892;-17,93845899
-40,61441916;-17,93870703
-40,61487888;-17,93888496
-40,61529396;-17,939178
-40,61578104;-17,93949399
-40,616244;-17,93981097
-40,61658708;-17,94017502
-40,61700288;-17,94056103
-40,61717892;-17,940996
-40,61730708;-17,94150198
-40,61726784;-17,94203298
-40,616937;-17,94247596
-40,61648196;-17,94262104
-40,61600316;-17,942859
-40,61545308;-17,943075
-40,61478096;-17,94326904
-40,61425212;-17,94336903
-40,613796;-17,94349098
-40,61331612;-17,94361401
-40,61274084;-17,94380697
-40,61230992;-17,94402099
-40,61193084;-17,94441798
-40,61165184;-17,94504501
-40,61146608;-17,94550896
-40,611474;-17,94599397
-40,61160504;-17,94661497
-40,61187792;-17,94716397
-40,61217708;-17,947737
-40,61242512;-17,94821697
-40,61274588;-17,94867399
-40,61311308;-17,94899196
-40,61357784;-17,94942297
-40,61392308;-17,94994902
-40,61431404;-17,950266
-40,61465712;-17,95058397
-40,615173;-17,95119903
-40,61544408;-17,95158801
-40,61571516;-17,95195296
-40,61603412;-17,95233996
-40,61625804;-17,95272903
-40,61641104;-17,95325697
-40,61651616;-17,95378698
-40,61664288;-17,95422303
-40,61679516;-17,95468203
-40,61699496;-17,95511799
-40,617315;-17,95552803
-40,61765916;-17,95596102
-40,61805192;-17,95639401
-40,61844216;-17,95671099
-40,61895084;-17,95688802
-40,61977596;-17,95719897
-40,62030984;-17,95742199
-40,620771;-17,957646
-40,62125808;-17,95796199
-40,62162708;-17,95837203
-40,62201804;-17,958735
-40,62216996;-17,95921704
-40,62200796;-17,959635
-40,62132;-17,96031396
-40,62036708;-17,96102001
-40,619772;-17,961444
-40,61931912;-17,96177403
-40,61867292;-17,962083
-40,61804904;-17,962254
-40,61735316;-17,962425
-40,61675484;-17,96273397
-40,61639808;-17,96301603
-40,61592288;-17,96343804
-40,61542392;-17,96392998
-40,614975;-17,96448996
-40,61471796;-17,96497803
-40,614507;-17,96537403
-40,61441988;-17,96592897
-40,61454696;-17,96636502
-40,61484288;-17,96677596
-40,61511504;-17,96716404
-40,61555496;-17,96754996
-40,616235;-17,96788602
-40,61667096;-17,968041
-40,61734992;-17,96828499
-40,61778696;-17,96846301
-40,61827116;-17,968617
-40,61885292;-17,96884002
-40,61931408;-17,96897097
-40,61979792;-17,96912604
-40,62033216;-17,96934798
-40,62076992;-17,96961897
-40,62125916;-17,97004998
-40,62162708;-17,97046002
-40,62199716;-17,97096204
-40,62224484;-17,97137397
-40,62283884;-17,972334
-40,62313584;-17,97283701
-40,62340908;-17,97331698
-40,62365712;-17,97375204
-40,62371184;-17,97418899
-40,62381588;-17,97464898
-40,62396996;-17,97524703
-40,62414816;-17,97579801
-40,62427596;-17,97627996
-40,62437892;-17,976717
-40,62450888;-17,97729201
-40,624614;-17,97784398
-40,62471804;-17,97828102
-40,62472488;-17,978742
-40,62466404;-17,97941196
-40,62459888;-17,97987402
-40,62436596;-17,980362
-40,62427704;-17,98082496
-40,62423708;-17,98135596
-40,62419712;-17,98186401
-40,62413412;-17,98244199
-40,62404808;-17,983089
-40,623984;-17,98359804
-40,62387096;-17,98410699
-40,62373416;-17,98459299
-40,62375108;-17,98560801
-40,62368592;-17,98609401
-40,623696;-17,98669296
-40,62387204;-17,987175
-40,62409704;-17,98765596
-40,62439404;-17,98815897
-40,62469104;-17,98863903
-40,62501108;-17,98904997
-40,625379;-17,98941402
-40,62581712;-17,98968402
-40,62632796;-17,98995303
-40,62681216;-17,99008497
-40,62736692;-17,99014599
-40,627827;-17,99025399
-40,62903192;-17,99023599
-40,62961188;-17,99027397
-40,63016484;-17,99019702
-40,630671;-17,99016597
-40,63110192;-17,98999803
-40,63155804;-17,98985304
-40,63210884;-17,98968402
-40,63266216;-17,98956
-40,63333608;-17,98950402
-40,63410684;-17,98949304
-40,63466196;-17,98953102
-40,63512096;-17,98954704
-40,63558104;-17,98967898
-40,63623192;-17,98971498
-40,63671612;-17,98984602
-40,63715496;-17,99011701
-40,63752216;-17,99043399
-40,63791312;-17,99079804
-40,63835196;-17,99111403
-40,63883616;-17,99124498
-40,63934304;-17,99123796
-40,63987188;-17,99118396
-40,64119812;-17,99116398
-40,64165496;-17,99113401
-40,64242716;-17,99112303
-40,64293404;-17,99120799
-40,64344308;-17,99136198
-40,644099;-17,991675
-40,64456016;-17,99187597
-40,64511816;-17,992098
-40,64594688;-17,99263998
-40,64633712;-17,99293401
-40,64677596;-17,99320401
-40,64736204;-17,99368002
-40,64787504;-17,994087
-40,64836284;-17,99447202
-40,64890284;-17,99506404
-40,64929416;-17,99540397
-40,64956704;-17,99583903
-40,64976612;-17,99625096
-40,65018408;-17,99675199
-40,65048216;-17,997255
-40,65070608;-17,99773596
-40,650858;-17,99817201
-40,65098616;-17,998632
-40,65104088;-17,99906904
-40,65114816;-17,99971398
-40,65115608;-18,00022104
-40,65113196;-18,00022203
-40,65113988;-18,00072099
-40,65131916;-18,00130203
-40,65133608;-18,00158697
-40,65158016;-18,00202203
-40,65165612;-18,00250497
-40,651731;-18,00294102
-40,65180696;-18,00342297
-40,65169212;-18,00397602
-40,65157512;-18,00443601
-40,65145884;-18,00494298
-40,65153516;-18,00540198
-40,65170796;-18,00595197
-40,65207012;-18,00622503
-40,652649;-18,00651996
-40,65313104;-18,00669996
-40,65356484;-18,00688104
-40,65411888;-18,007038
-40,65460092;-18,00724104
-40,65503508;-18,00746802
-40,65546888;-18,00767097
-40,65590412;-18,00789804
-40,65636096;-18,00805599
-40,65684408;-18,00830502
-40,65734988;-18,00853101
-40,65785712;-18,00873396
-40,65829092;-18,00893799
-40,65879816;-18,00925596
-40,65949908;-18,009756
-40,65993396;-18,01012104
-40,66027308;-18,01050903
-40,660614;-18,01108098
-40,66090704;-18,01165401
-40,66134192;-18,01197198
-40,66187112;-18,01192203
-40,66234992;-18,01180404
-40,66280496;-18,01157103
-40,66328304;-18,01131399
-40,66373808;-18,01117296
-40,66417008;-18,01100898
-40,66462404;-18,01079901
-40,66507908;-18,01063404
-40,66572708;-18,01049202
-40,66625592;-18,010557
-40,66683408;-18,01071297
-40,66738812;-18,01089297
-40,66784496;-18,01091196
-40,66832484;-18,01093203
-40,66880616;-18,01092798
-40,66931016;-18,01087803
-40,67000604;-18,01080396
-40,67050896;-18,01066302
-40,67096508;-18,01061298
-40,67144604;-18,01061001
-40,67192592;-18,01055997
-40,67238312;-18,01067202
-40,67286516;-18,01076004
-40,673322;-18,01082502
-40,67382708;-18,01091403
-40,674285;-18,01107099
-40,6746;-18,01141299
-40,67491608;-18,01182501
-40,67559288;-18,01246302
-40,67602704;-18,01262097
-40,67653212;-18,01268604
-40,677012;-18,01254501
-40,67739288;-18,01222002
-40,67772696;-18,01191897
-40,67808408;-18,01152504
-40,67841816;-18,01122399
-40,67870292;-18,01083096
-40,679037;-18,01046097
-40,67932212;-18,01009098
-40,67965512;-18,00972
-40,68001296;-18,00941904
-40,68044316;-18,00916299
-40,68084996;-18,00892998
-40,68132984;-18,00885699
-40,68200196;-18,00885204
-40,68248292;-18,008802
-40,68303516;-18,00875196
-40,68363492;-18,00867897
-40,68416412;-18,008721
-40,68462096;-18,00885501
-40,68522396;-18,00910404
-40,68580212;-18,00932904
-40,68625896;-18,00939501
-40,686741;-18,00955197
-40,68727092;-18,00975501
-40,68789696;-18,00991098
-40,68847512;-18,01002096
-40,68898092;-18,01026999
-40,68934416;-18,010566
-40,68975492;-18,01086201
-40,69011816;-18,01118097
-40,69053;-18,01156896
-40,69086984;-18,01202598
-40,69118592;-18,01243701
-40,69145412;-18,01289502
-40,69176912;-18,01330596
-40,69198908;-18,01374201
-40,69230408;-18,01408401
-40,69262088;-18,01456398
-40,69298412;-18,01492902
-40,69339488;-18,01522503
-40,69385316;-18,01542798
-40,69433484;-18,01556298
-40,69486584;-18,01587996
-40,69542096;-18,01615203
-40,69578492;-18,01654002
-40,69614708;-18,01681299
-40,69651104;-18,01722402
-40,69677888;-18,017613
-40,69714212;-18,01793196
-40,69757592;-18,018135
-40,69805796;-18,01838502
-40,69856484;-18,018657
-40,69900008;-18,01890603
-40,69943388;-18,01908702
-40,69984392;-18,01933596
-40,70020716;-18,01960902
-40,70054592;-18,01997496
-40,700718;-18,02038698
-40,70096208;-18,020799
-40,70115684;-18,02121102
-40,70128104;-18,02167002
-40,701429;-18,02210598
-40,70167308;-18,02249496
-40,70201184;-18,02283696
-40,70242296;-18,02310903
-40,70285604;-18,02326698
-40,70386512;-18,02325897
-40,70436912;-18,02311803
-40,70482488;-18,023022
-40,70525616;-18,02285802
-40,70573496;-18,022716
-40,70616588;-18,02252898
-40,70669184;-18,02224899
-40,707171;-18,02203902
-40,70772108;-18,02175903
-40,70800584;-18,02141199
-40,70836404;-18,02104101
-40,70869704;-18,02069397
-40,70893392;-18,02030103
-40,70914704;-18,01988604
-40,70935908;-18,01935504
-40,709547;-18,01889397
-40,70966292;-18,01843299
-40,70975508;-18,01785798
-40,70977488;-18,01742103
-40,70967516;-18,01696203
-40,70976696;-18,01650204
-40,70981088;-18,01604196
-40,70968704;-18,01556001
-40,70980296;-18,01507599
-40,70984688;-18,014616
-40,70993904;-18,01413297
-40,70995992;-18,01367298
-40,71017196;-18,01325799
-40,71036096;-18,01279602
-40,710501;-18,01235898
-40,71078612;-18,01198899
-40,71109608;-18,011664
-40,71150216;-18,01143099
-40,71190788;-18,01115199
-40,71241116;-18,01087299
-40,712913;-18,01068498
-40,71344004;-18,01049697
-40,71391884;-18,01026297
-40,71442104;-18,01000701
-40,71485196;-18,00984204
-40,71544884;-18,00933201
-40,71585492;-18,00905301
-40,71623616;-18,00870498
-40,71659184;-18,00817398
-40,716468;-18,00771498
-40,71632004;-18,00728001
-40,71602808;-18,00686799
-40,71539808;-18,00613701
-40,71517812;-18,00572499
-40,71517308;-18,00515097
-40,71526416;-18,00457497
-40,715622;-18,00420498
-40,71605184;-18,00392598
-40,71645792;-18,00371601
-40,71696192;-18,00361998
-40,71746592;-18,00357003
-40,71792204;-18,00345096
-40,71844908;-18,00333198
-40,71892788;-18,00314496
-40,71935916;-18,00297999
-40,71983796;-18,00281601
-40,72034196;-18,00276597
-40,72087008;-18,00264699
-40,72137408;-18,00259704
-40,721805;-18,00241002
-40,72228308;-18,00222201
-40,72273812;-18,00205803
-40,72316904;-18,00187101
-40,72362516;-18,00179802
-40,72420008;-18,00154098
-40,72475088;-18,00146799
-40,72525488;-18,00134901
-40,72570992;-18,00123003
-40,72616604;-18,00113499
-40,72664592;-18,001062
-40,72714884;-18,00094302
-40,72830192;-18,00093402
-40,72875984;-18,00106902
-40,729194;-18,00124902
-40,72982112;-18,00158904
-40,73049684;-18,00188298
-40,73095512;-18,00206298
-40,73141304;-18,00228897
-40,73191884;-18,002538
-40,73278608;-18,00276102
-40,73329116;-18,002826
-40,73391684;-18,00293598
-40,73442192;-18,003024
-40,73502384;-18,00315702
-40,73550516;-18,00324603
-40,73598684;-18,00342603
-40,73654196;-18,00369702
-40,73702508;-18,003969
-40,73743584;-18,00428796
-40,73787108;-18,00456003
-40,73844888;-18,00474003
-40,73897808;-18,00487296
-40,73953212;-18,00503001
-40,74001308;-18,00509499
-40,74063804;-18,00509004
-40,741407;-18,00513
-40,74188688;-18,005103
-40,74260688;-18,00498303
-40,74310908;-18,00472599
-40,74363684;-18,00469899
-40,74411816;-18,00476397
-40,74472188;-18,005058
-40,74489288;-18,00549297
-40,74506496;-18,00590598
-40,74523704;-18,00634104
-40,74557616;-18,00666
-40,745916;-18,00702504
-40,74618384;-18,00746001
-40,74649884;-18,00782496
-40,74702984;-18,00811998
-40,74763392;-18,00843696
-40,748067;-18,008595
-40,748598;-18,00882
-40,74915204;-18,00902304
-40,74960996;-18,00920304
-40,75002;-18,00943002
-40,75045416;-18,00961002
-40,75093584;-18,009675
-40,75151112;-18,00960201
-40,75196616;-18,00939096
-40,75239708;-18,00920403
-40,75277796;-18,00887904
-40,75315992;-18,00860004
-40,75354188;-18,008298
-40,75397316;-18,00808803
-40,75442784;-18,00799299
-40,75493184;-18,00782802
-40,75545816;-18,00759402
-40,75596108;-18,00738297
-40,75636716;-18,007173
-40,75677396;-18,00693999
-40,75713108;-18,00663804
-40,75741692;-18,006291
-40,75767684;-18,00587502
-40,75791408;-18,005436
-40,75827084;-18,00506601
-40,75860384;-18,00469503
-40,75893684;-18,004302
-40,75926984;-18,00395397
-40,75970004;-18,00360603
-40,760154;-18,00334998
-40,76058492;-18,00316296
-40,76103996;-18,00306702
-40,76151984;-18,00301698
-40,76202492;-18,003105
-40,76250588;-18,00314703
-40,76303508;-18,00318897
-40,76354016;-18,003231
-40,76404416;-18,00322704
-40,76449992;-18,00315396
-40,765077;-18,00319599
-40,76562996;-18,00319104
-40,76613504;-18,00327897
-40,766616;-18,00334404
-40,76707212;-18,00329499
-40,76877816;-18,00328104
-40,76930592;-18,00330003
-40,76993016;-18,003249
-40,77041112;-18,00326799
-40,77091512;-18,00321804
-40,77132084;-18,00296199
-40,77182304;-18,00261297
-40,77218016;-18,00228798
-40,77258588;-18,00198603
-40,77303516;-18,001566
-40,77345996;-18,00111699
-40,77382896;-18,00073899
-40,77416016;-18,00028998
-40,77439812;-17,99991396
-40,77456192;-17,99946702
-40,77466884;-17,99901999
-40,77477612;-17,99859096
-40,77486504;-17,99810901
-40,77481284;-17,99763102
-40,77475704;-17,99717004
-40,77467604;-17,99661798
-40,77449784;-17,99609004
-40,77426816;-17,99533296
-40,77392004;-17,99466903
-40,77371808;-17,99416503
-40,77353988;-17,99361396
-40,77336384;-17,99320104
-40,77308988;-17,99265204
-40,77274392;-17,99212698
-40,772448;-17,99173899
-40,77215316;-17,99139798
-40,77197604;-17,99093898
-40,77182412;-17,99050302
-40,77162216;-17,98995303
-40,77142092;-17,98947099
-40,77129312;-17,98903503
-40,77121392;-17,98859799
-40,77108396;-17,98806897
-40,77095508;-17,98758702
-40,77067896;-17,98694496
-40,77057492;-17,98648497
-40,77042084;-17,98593399
-40,77041292;-17,98542702
-40,77035604;-17,984943
-40,77034308;-17,98415901
-40,77025596;-17,98326099
-40,77014796;-17,982594
-40,77020916;-17,981901
-40,77029484;-17,98132302
-40,77055008;-17,98071903
-40,77094896;-17,98009002
-40,77145008;-17,97978204
-40,77190908;-17,97979797
-40,77239112;-17,97981399
-40,77285012;-17,97989904
-40,77333396;-17,979984
-40,773771;-17,98013898
-40,77425808;-17,98043103
-40,774671;-17,980632
-40,77520416;-17,98083099
-40,775643;-17,98107804
-40,77610416;-17,98125597
-40,77665892;-17,981316
-40,77708984;-17,98114797
-40,77739692;-17,98077402
-40,77750888;-17,98028802
-40,77745308;-17,97980499
-40,77727488;-17,97927696
-40,77721908;-17,97879303
-40,77711396;-17,97831099
-40,77710712;-17,97784902
-40,777146;-17,97731802
-40,77721008;-17,97685596
-40,77736992;-17,97634602
-40,77760392;-17,97590403
-40,77781416;-17,97550902
-40,77804816;-17,97508998
-40,77840492;-17,97478398
-40,77885888;-17,97454701
-40,779387;-17,97442299
-40,77987012;-17,974485
-40,78035288;-17,97452298
-40,78083708;-17,97463098
-40,78127412;-17,97483204
-40,78173492;-17,97500898
-40,78212516;-17,97525702
-40,78256292;-17,97554997
-40,78295388;-17,975844
-40,78361016;-17,97615702
-40,78414404;-17,97637896
-40,78455804;-17,97660297
-40,784877;-17,97694497
-40,78514988;-17,97737904
-40,78549512;-17,97785802
-40,78595988;-17,97828903
-40,78647288;-17,97867297
-40,78688796;-17,97894297
-40,787325;-17,97916698
-40,78781208;-17,97941304
-40,78827288;-17,97963696
-40,78880892;-17,97992802
-40,78936692;-17,98014996
-40,78980396;-17,98037397
-40,79021904;-17,98064496
-40,79058516;-17,98091604
-40,79114388;-17,98116102
-40,79167596;-17,98126803
-40,79213496;-17,98135299
-40,792617;-17,98134498
-40,79328984;-17,98119702
-40,793769;-17,981028
-40,79419884;-17,98079004
-40,79453112;-17,98048503
-40,79476404;-17,97999696
-40,794732;-17,97953598
-40,79467584;-17,97907599
-40,794498;-17,97852501
-40,79434608;-17,97808896
-40,79421612;-17,97753699
-40,793868;-17,97692004
-40,79369196;-17,97650802
-40,79346696;-17,97602697
-40,793193;-17,97550002
-40,79294496;-17,97511203
-40,79276784;-17,97462999
-40,79264004;-17,97419403
-40,79231316;-17,97339204
-40,79208888;-17,97295698
-40,79191212;-17,97245199
